sequence_name,identified_by,vs2_score,vs2_group,dvf_score,dvf_pvalue,consensus
k141_175536,DeepVirFinder_only,,,0.0099326185882091,0.3445501926127351,False
k141_113948,DeepVirFinder_only,,,0.9955563545227052,0.0058728000604275,False
k141_73484,DeepVirFinder_only,,,0.0034288452006876,0.4202734345494373,False
k141_63096,DeepVirFinder_only,,,0.0066131646744906,0.3725923408112395,False
k141_38562,DeepVirFinder_only,,,0.0068618031218647,0.3700997054158169,False
k141_179935,DeepVirFinder_only,,,0.2328649163246154,0.1367550419215953,False
k141_43310,DeepVirFinder_only,,,0.0054327645339071,0.3869627615378805,False
k141_80283,DeepVirFinder_only,,,0.1603077799081802,0.1606805649973563,False
k141_60521,DeepVirFinder_only,,,3.934355561341363e-07,0.8984251076365284,False
k141_73722,DeepVirFinder_only,,,0.0007506170077249,0.528382053025153,False
k141_145579,DeepVirFinder_only,,,0.0001530833833385,0.6320152579499962,False
k141_120372,DeepVirFinder_only,,,0.1856191158294677,0.1519185739104162,False
k141_51637,DeepVirFinder_only,,,4.282614554540487e-06,0.8187929601933681,False
k141_83076,DeepVirFinder_only,,,0.0027234274893999,0.4374575118966689,False
k141_176254,DeepVirFinder_only,,,0.0770410299301147,0.2059445577460533,False
k141_87999,DeepVirFinder_only,,,0.0071671195328235,0.3673049323967067,False
k141_122689,DeepVirFinder_only,,,0.0001540716766612,0.6317697711307501,False
k141_9758,DeepVirFinder_only,,,0.0331654250621795,0.2615945313090113,False
k141_106753,DeepVirFinder_only,,,0.5042546987533569,0.0594078102575723,False
k141_166747,DeepVirFinder_only,,,0.0062752850353717,0.3761613414910492,False
k141_77209,DeepVirFinder_only,,,0.0105909369885921,0.3394705038144875,False
k141_106592,DeepVirFinder_only,,,0.0001244947779923,0.6457058690233402,False
k141_48166,DeepVirFinder_only,,,0.00590430945158,0.3807122894478434,False
k141_148369,DeepVirFinder_only,,,3.366650162206497e-06,0.8279137397084372,False
k141_75364,DeepVirFinder_only,,,0.0042189033702015,0.4052043205680187,False
k141_75749,DeepVirFinder_only,,,0.001169647090137,0.4978283858297454,False
k141_115349,DeepVirFinder_only,,,0.2942111194133758,0.1206850970617116,False
k141_170981,DeepVirFinder_only,,,0.6793884038925171,0.0348591283329556,False
k141_119164,DeepVirFinder_only,,,4.930963041260839e-05,0.7001472920915477,False
k141_26492,DeepVirFinder_only,,,0.0007407214143313,0.5293640003021376,False
k141_161952,DeepVirFinder_only,,,0.0126097565516829,0.3262708663796359,False
k141_73679,DeepVirFinder_only,,,1.27822258946253e-05,0.7703187551929904,False
k141_96924,DeepVirFinder_only,,,0.0082882856950163,0.357126671198731,False
k141_26566,DeepVirFinder_only,,,3.37081900170233e-07,0.9021829443311428,False
k141_17021,DeepVirFinder_only,,,0.0046336869709193,0.3985006420424503,False
k141_23768,Both,0.66,ssDNA,0.7718542814254761,0.0276644761688949,True
k141_65169,DeepVirFinder_only,,,0.0004582848923746,0.561862678450034,False
k141_94282,DeepVirFinder_only,,,0.0119364187121391,0.3302741898934965,False
k141_142724,DeepVirFinder_only,,,0.0013405180070549,0.4881599818717426,False
k141_12926,DeepVirFinder_only,,,8.778291885391809e-06,0.7874084145328197,False
k141_73841,DeepVirFinder_only,,,0.0001190298862638,0.6482551552232042,False
k141_13183,DeepVirFinder_only,,,0.0613673627376556,0.2215235289674446,False
k141_113230,DeepVirFinder_only,,,0.0022254618816077,0.4519978850366342,False
k141_12657,DeepVirFinder_only,,,0.0017137650866061,0.4707304177052647,False
k141_29101,DeepVirFinder_only,,,0.072026252746582,0.2107032253191328,False
k141_50210,DeepVirFinder_only,,,0.5885634422302246,0.0436211194198957,False
k141_23187,Both,0.807,dsDNAphage,0.353896826505661,0.1071644384016919,True
k141_68190,DeepVirFinder_only,,,0.0534639619290828,0.2299267316262557,False
k141_116921,DeepVirFinder_only,,,0.0034066757652908,0.4207832917894101,False
k141_64434,DeepVirFinder_only,,,0.0102673536166548,0.3420575572173125,False
k141_156859,DeepVirFinder_only,,,0.0005811887676827,0.5460948712138379,False
k141_66293,DeepVirFinder_only,,,0.0003131263365503,0.5879598156960496,False
k141_180241,DeepVirFinder_only,,,0.0118226427584886,0.3310861847571569,False
k141_28955,DeepVirFinder_only,,,9.637410869345332e-08,0.9306027645592568,False
k141_6097,DeepVirFinder_only,,,0.0018288057763129,0.4657640305159,False
k141_20408,DeepVirFinder_only,,,0.0024141860194504,0.445898481758441,False
k141_69256,DeepVirFinder_only,,,0.0258704852312803,0.2776833597703754,False
k141_11402,Both,0.993,dsDNAphage,0.0901969298720359,0.1959173653599214,True
k141_18608,DeepVirFinder_only,,,0.0041406587697565,0.4067527758894176,False
k141_90868,DeepVirFinder_only,,,0.0439954362809658,0.2428619986403807,False
k141_76415,DeepVirFinder_only,,,0.3364603221416473,0.1109411586977868,False
k141_138906,DeepVirFinder_only,,,0.0060706548392772,0.3788239292997961,False
k141_82550,DeepVirFinder_only,,,4.43130629719235e-05,0.7057368381297681,False
k141_137201,DeepVirFinder_only,,,0.0001768900983734,0.6228000604275248,False
k141_32930,DeepVirFinder_only,,,0.0231688823550939,0.2847269431225923,False
k141_176296,DeepVirFinder_only,,,3.029812205568305e-06,0.8322192008459853,False
k141_88253,DeepVirFinder_only,,,0.1878890395164489,0.1511443462497167,False
k141_77167,DeepVirFinder_only,,,0.002993578556925,0.4305649973562958,False
k141_105551,DeepVirFinder_only,,,0.2542182207107544,0.1311277286804139,False
k141_32377,DeepVirFinder_only,,,0.0303035415709018,0.2670896593398293,False
k141_176412,DeepVirFinder_only,,,0.0111603140830993,0.3355049475035879,False
k141_153337,DeepVirFinder_only,,,0.0842567607760429,0.2002228264974695,False
k141_17835,DeepVirFinder_only,,,5.668997715702063e-08,0.9408376765616738,False
k141_151799,DeepVirFinder_only,,,7.108809222700074e-05,0.6784311503890021,False
k141_121519,DeepVirFinder_only,,,2.5221706891898062e-05,0.7368381297681094,False
k141_66388,DeepVirFinder_only,,,0.0520641840994358,0.2315884885565375,False
k141_15354,DeepVirFinder_only,,,9.393734217155724e-07,0.8732721504645365,False
k141_36266,DeepVirFinder_only,,,0.0001586477155797,0.6299380617871441,False
k141_28193,DeepVirFinder_only,,,1.75550198378005e-07,0.9180262859732607,False
k141_9658,DeepVirFinder_only,,,0.0003179401683155,0.5870534028249867,False
k141_114941,DeepVirFinder_only,,,0.0055770212784409,0.3849799833824307,False
k141_90147,DeepVirFinder_only,,,0.197063073515892,0.1476886471787899,False
k141_13090,DeepVirFinder_only,,,0.999342441558838,0.0030402598383563,False
k141_76378,DeepVirFinder_only,,,8.854998304741457e-05,0.665722486592643,False
k141_161205,DeepVirFinder_only,,,0.0339400805532932,0.2601593775964952,False
k141_109727,DeepVirFinder_only,,,0.0002757349575404,0.595664325100083,False
k141_19759,DeepVirFinder_only,,,0.0075871087610721,0.3635093284991313,False
k141_122424,DeepVirFinder_only,,,0.0004443079815246,0.5641098270262105,False
k141_6430,DeepVirFinder_only,,,0.0004960846854373,0.5564242012236573,False
k141_18528,DeepVirFinder_only,,,0.0001485421089455,0.6338092000906412,False
k141_153495,DeepVirFinder_only,,,0.0456392355263233,0.2405959664627237,False
k141_6567,DeepVirFinder_only,,,0.0165148042142391,0.3084258629805876,False
k141_67547,DeepVirFinder_only,,,1.2788070307578892e-05,0.770262104388549,False
k141_82293,DeepVirFinder_only,,,0.0008280659676529,0.5218483269129088,False
k141_108830,DeepVirFinder_only,,,0.0195193402469158,0.2964347760404864,False
k141_168582,DeepVirFinder_only,,,0.000628812238574,0.5408263464007855,False
k141_165729,DeepVirFinder_only,,,0.0590741336345672,0.2240539315658282,False
k141_89035,DeepVirFinder_only,,,2.673903509275988e-05,0.733760102726792,False
k141_45472,DeepVirFinder_only,,,0.0583318769931793,0.2247148576176448,False
k141_44490,DeepVirFinder_only,,,0.148495465517044,0.1651748621497092,False
k141_44809,DeepVirFinder_only,,,9.117949048231822e-06,0.7858221920084598,False
k141_75499,DeepVirFinder_only,,,0.4719621241092682,0.0767618400181282,False
k141_168570,DeepVirFinder_only,,,0.5940134525299072,0.0431112621799229,False
k141_50098,DeepVirFinder_only,,,0.6393593549728394,0.0382015257949996,False
k141_66560,DeepVirFinder_only,,,0.4950752854347229,0.0668101820379182,False
k141_1107,DeepVirFinder_only,,,0.0319453366100788,0.2638227962837072,False
k141_69300,DeepVirFinder_only,,,0.1619219034910202,0.1602084749603444,False
k141_181191,DeepVirFinder_only,,,0.0503720268607139,0.2339489387415968,False
k141_15921,DeepVirFinder_only,,,0.0096320295706391,0.346853991993353,False
k141_79205,DeepVirFinder_only,,,0.3840051889419555,0.1002908074627993,False
k141_154257,DeepVirFinder_only,,,0.2368619740009308,0.135829745449052,False
k141_108328,DeepVirFinder_only,,,0.045230932533741,0.2410869401012161,False
k141_89332,DeepVirFinder_only,,,1.2091093992694368e-07,0.9261840018128258,False
k141_34893,DeepVirFinder_only,,,0.5000777840614319,0.0622781176826044,False
k141_111625,DeepVirFinder_only,,,0.0151573568582534,0.3138265730040033,False
k141_31190,DeepVirFinder_only,,,0.2866114377975464,0.122932245637888,False
k141_15801,DeepVirFinder_only,,,0.0016396634746342,0.474205000377672,False
k141_4549,DeepVirFinder_only,,,0.0219303779304027,0.2885791978246091,False
k141_53416,DeepVirFinder_only,,,0.5139071941375732,0.0560465291940478,False
k141_180564,Both,0.98,dsDNAphage,0.9887263774871826,0.0076667422010725,True
k141_122621,DeepVirFinder_only,,,5.179641107133648e-07,0.8913437570813506,False
k141_54523,DeepVirFinder_only,,,0.002280231565237,0.4503550117078329,False
k141_17655,DeepVirFinder_only,,,0.4844423532485962,0.0720409396480096,False
k141_126047,DeepVirFinder_only,,,0.0066960351541638,0.3719502983609034,False
k141_168424,DeepVirFinder_only,,,0.227144107222557,0.1385489840622403,False
k141_55680,DeepVirFinder_only,,,5.138190317666158e-09,0.9717690157866908,False
k141_85813,DeepVirFinder_only,,,2.4355415462196106e-07,0.9107749830047588,False
k141_134680,DeepVirFinder_only,,,0.0097505319863557,0.3461364151370949,False
k141_28022,DeepVirFinder_only,,,0.0039176805876195,0.4107560994032782,False
k141_104088,DeepVirFinder_only,,,1.9061740204051605e-06,0.8495921142080217,False
k141_133758,DeepVirFinder_only,,,0.0056186309084296,0.3844323589394969,False
k141_88501,DeepVirFinder_only,,,0.0006937575526535,0.5340471334692952,False
k141_3884,DeepVirFinder_only,,,6.775662041036412e-05,0.6819057330614094,False
k141_29104,DeepVirFinder_only,,,0.859803318977356,0.0208474960344436,False
k141_70780,DeepVirFinder_only,,,0.4998963475227356,0.0628257421255381,False
k141_137514,DeepVirFinder_only,,,0.899017333984375,0.0177128181886849,False
k141_125913,DeepVirFinder_only,,,0.703119158744812,0.032725281365662,False
k141_97362,DeepVirFinder_only,,,0.563995361328125,0.0464536596419669,False
k141_28103,DeepVirFinder_only,,,0.3279970586299896,0.1128672860487952,False
k141_171748,DeepVirFinder_only,,,0.0005170797812752,0.5538182642193519,False
k141_13168,DeepVirFinder_only,,,8.435340532741975e-07,0.876274643099932,False
k141_70825,Both,0.513,dsDNAphage,9.45960181297778e-08,0.9309993201903468,True
k141_129419,DeepVirFinder_only,,,0.0003897420247085,0.5731928393383185,False
k141_126116,DeepVirFinder_only,,,0.3218953907489776,0.1141136037465065,False
k141_12712,DeepVirFinder_only,,,0.0066038193181157,0.3726867588186419,False
k141_129327,DeepVirFinder_only,,,0.0200590379536151,0.2944142306820757,False
k141_39117,DeepVirFinder_only,,,0.0886188298463821,0.1968993126369061,False
k141_134767,DeepVirFinder_only,,,0.0211762599647045,0.2906375103859808,False
k141_52059,DeepVirFinder_only,,,0.0209073536098003,0.2914495052496412,False
k141_80444,DeepVirFinder_only,,,0.1933253854513168,0.1489727320794621,False
k141_135438,DeepVirFinder_only,,,0.027163153514266,0.2744731475186948,False
k141_77455,DeepVirFinder_only,,,5.1783242582814644e-08,0.9423861318830729,False
k141_171023,DeepVirFinder_only,,,7.513529271818697e-05,0.6754286577536067,False
k141_119529,DeepVirFinder_only,,,0.0079621141776442,0.3601669310370874,False
k141_19850,DeepVirFinder_only,,,0.2632103264331817,0.1287295112923936,False
k141_87400,DeepVirFinder_only,,,0.0025246762670576,0.4428393383186041,False
k141_57973,DeepVirFinder_only,,,0.0205448735505342,0.2927147065488329,False
k141_172507,DeepVirFinder_only,,,0.0097975553944706,0.3457776267089659,False
k141_111384,DeepVirFinder_only,,,0.1416146159172058,0.1683473071984288,False
k141_17774,DeepVirFinder_only,,,0.0219414196908473,0.2885225470201676,False
k141_34439,DeepVirFinder_only,,,0.0141653353348374,0.318509706171161,False
k141_85540,DeepVirFinder_only,,,0.0033209270332008,0.4228227207493013,False
k141_110502,DeepVirFinder_only,,,0.0744660645723342,0.208399425938515,False
k141_75265,DeepVirFinder_only,,,0.0014173755189403,0.4844399123800891,False
k141_43040,DeepVirFinder_only,,,3.037599890376441e-05,0.7268487045849384,False
k141_49618,DeepVirFinder_only,,,0.004251969512552,0.4047511141324873,False
k141_147149,DeepVirFinder_only,,,0.0454889833927154,0.2408036860790089,False
k141_126995,DeepVirFinder_only,,,0.004514480009675,0.4002568169801344,False
k141_144512,DeepVirFinder_only,,,0.0122761344537138,0.3283102953395271,False
k141_66569,DeepVirFinder_only,,,1.6300140487146564e-05,0.7585731550721354,False
k141_122434,DeepVirFinder_only,,,0.0019828202202916,0.4599101140569529,False
k141_79545,DeepVirFinder_only,,,0.9066524505615234,0.0172218445501926,False
k141_133520,DeepVirFinder_only,,,0.2963123321533203,0.1201752398217388,False
k141_18195,DeepVirFinder_only,,,0.0025476906448602,0.4423294810786313,False
k141_67866,DeepVirFinder_only,,,0.0581966303288936,0.2248848100309691,False
k141_168732,DeepVirFinder_only,,,0.0037135356105864,0.4147783065186192,False
k141_6051,DeepVirFinder_only,,,4.059816092194524e-07,0.8977264143817509,False
k141_117927,DeepVirFinder_only,,,0.0016788077773526,0.4722411058237027,False
k141_115992,DeepVirFinder_only,,,1.2504787264333572e-05,0.7714895384847799,False
k141_135215,DeepVirFinder_only,,,0.003060603281483,0.4288465896215726,False
k141_121566,DeepVirFinder_only,,,6.510339062515413e-06,0.8004569831558275,False
k141_101749,DeepVirFinder_only,,,0.0042179152369499,0.4052420877709797,False
k141_118046,DeepVirFinder_only,,,0.0022647827863693,0.4509781705566886,False
k141_113261,DeepVirFinder_only,,,0.0012340873945504,0.4939005967218068,False
k141_103390,DeepVirFinder_only,,,2.2928604721528245e-06,0.8429262028854143,False
k141_51286,DeepVirFinder_only,,,0.0103324195370078,0.3414532819699373,False
k141_65257,DeepVirFinder_only,,,0.0002898348611779,0.5926995996676486,False
k141_35697,DeepVirFinder_only,,,2.434265297779348e-05,0.7387264899161569,False
k141_72925,DeepVirFinder_only,,,0.0001855266455095,0.619986403806934,False
k141_44164,DeepVirFinder_only,,,0.0002245186333311,0.6083918724979228,False
k141_41408,DeepVirFinder_only,,,1.962071291927714e-05,0.7499055819925976,False
k141_171481,DeepVirFinder_only,,,0.0086013097316026,0.3544451997885036,False
k141_105322,DeepVirFinder_only,,,3.144467336824164e-05,0.7251680640531762,False
k141_77587,DeepVirFinder_only,,,0.0260643288493156,0.2772868041392854,False
k141_94840,DeepVirFinder_only,,,0.0286936964839696,0.2707153108240803,False
k141_172286,DeepVirFinder_only,,,0.0107173537835478,0.3386396253493466,False
k141_27423,DeepVirFinder_only,,,0.0336998514831066,0.260669234836468,False
k141_108585,DeepVirFinder_only,,,0.0142465839162468,0.318113150540071,False
k141_156402,DeepVirFinder_only,,,0.1699414402246475,0.1572815167308709,False
k141_173554,DeepVirFinder_only,,,1.4351711818960666e-08,0.9606088073117304,False
k141_177289,DeepVirFinder_only,,,0.0058847102336585,0.3809011254626482,False
k141_123758,DeepVirFinder_only,,,2.902241647007031e-07,0.906091849837601,False
k141_147705,DeepVirFinder_only,,,1.0386446774646174e-05,0.7797983231361886,False
k141_52551,DeepVirFinder_only,,,0.0020776425953954,0.4569831558274794,False
k141_149843,DeepVirFinder_only,,,1.7886092607000137e-08,0.9580595211118664,False
k141_31111,DeepVirFinder_only,,,0.1039119586348533,0.1875141627011103,False
k141_16800,DeepVirFinder_only,,,0.3078204393386841,0.1172482815922652,False
k141_178046,DeepVirFinder_only,,,0.1040434911847114,0.1874763954981494,False
k141_38723,DeepVirFinder_only,,,0.0036194638814777,0.4165533650577838,False
k141_180537,DeepVirFinder_only,,,2.1736927010351792e-05,0.7448070095928696,False
k141_876,DeepVirFinder_only,,,0.0285998098552227,0.2709230304403656,False
k141_55085,DeepVirFinder_only,,,0.7885643243789673,0.0262293224563788,False
k141_102279,DeepVirFinder_only,,,2.553429658291861e-05,0.7361394365133318,False
k141_169652,DeepVirFinder_only,,,0.0976701229810714,0.1908943273661152,False
k141_109042,DeepVirFinder_only,,,5.470731139212148e-06,0.8080481909509781,False
k141_21945,DeepVirFinder_only,,,3.9368558645946905e-05,0.712062844625727,False
k141_135740,DeepVirFinder_only,,,0.0047681243158876,0.3961024246544301,False
k141_127140,DeepVirFinder_only,,,0.964629888534546,0.0116322985119722,False
k141_83029,DeepVirFinder_only,,,8.75201221788302e-05,0.6663456454414987,False
k141_69064,DeepVirFinder_only,,,0.0840256810188293,0.2003738953093134,False
k141_65598,DeepVirFinder_only,,,0.0712991282343864,0.2113830349724299,False
k141_113159,DeepVirFinder_only,,,0.3838401138782501,0.1003474582672407,False
k141_171468,DeepVirFinder_only,,,0.1665191501379013,0.1582634640078555,False
k141_169974,DeepVirFinder_only,,,2.673036078704172e-06,0.8366568471938968,False
k141_146139,DeepVirFinder_only,,,0.2579407095909118,0.1304101518241559,False
k141_161674,DeepVirFinder_only,,,0.0331739373505115,0.2615945313090113,False
k141_84324,DeepVirFinder_only,,,0.0031438178848475,0.4266560918498376,False
k141_100550,DeepVirFinder_only,,,0.0301232412457466,0.2674862149709192,False
k141_33311,DeepVirFinder_only,,,0.0579156056046485,0.2251302968502152,False
k141_66361,DeepVirFinder_only,,,0.0001597676455276,0.6293904373442103,False
k141_12099,DeepVirFinder_only,,,4.139364136790391e-06,0.8201336958984817,False
k141_57539,Both,0.56,dsDNAphage,0.1262206733226776,0.1755797265654505,True
k141_13552,DeepVirFinder_only,,,0.276656299829483,0.1256326006495959,False
k141_78576,DeepVirFinder_only,,,0.0077017960138618,0.3623574288088224,False
k141_140772,DeepVirFinder_only,,,8.552470944778179e-07,0.8760291562806859,False
k141_148062,DeepVirFinder_only,,,0.3946063816547394,0.0978548228718181,False
k141_138733,DeepVirFinder_only,,,0.1006291881203651,0.1891948032328725,False
k141_10636,DeepVirFinder_only,,,0.0020023565739393,0.4591736535992144,False
k141_164259,DeepVirFinder_only,,,0.1014244481921196,0.1886849459928997,False
k141_151665,DeepVirFinder_only,,,0.0277437847107648,0.2730946446106201,False
k141_162741,DeepVirFinder_only,,,0.0593705847859382,0.2236384923332578,False
k141_97744,DeepVirFinder_only,,,0.0815513953566551,0.2023377898632827,False
k141_118486,DeepVirFinder_only,,,0.8475026488304138,0.021697258101065,False
k141_112930,DeepVirFinder_only,,,4.294978680263739e-06,0.8187363093889266,False
k141_69002,DeepVirFinder_only,,,0.6456375122070312,0.0374839489387415,False
k141_44267,DeepVirFinder_only,,,0.4422411024570465,0.0855615983080293,False
k141_91984,DeepVirFinder_only,,,0.0157009977847337,0.3117682604426316,False
k141_32437,DeepVirFinder_only,,,8.61320731928572e-05,0.6673653599214442,False
k141_6058,DeepVirFinder_only,,,0.3552443087100982,0.1068056499735629,False
k141_117844,DeepVirFinder_only,,,0.3451041877269745,0.1088073117304932,False
k141_74661,DeepVirFinder_only,,,0.999969720840454,0.0010197144799456,False
k141_57075,DeepVirFinder_only,,,0.1980656087398529,0.1473865095551023,False
k141_32259,DeepVirFinder_only,,,7.158563164466615e-08,0.93630561220636,False
k141_80281,DeepVirFinder_only,,,0.0027271918952465,0.4373630938892666,False
k141_159988,DeepVirFinder_only,,,0.0116159822791814,0.332445804063751,False
k141_53222,DeepVirFinder_only,,,0.004888960160315,0.3941574137019412,False
k141_47305,DeepVirFinder_only,,,0.0939206928014755,0.1932170103482136,False
k141_16002,DeepVirFinder_only,,,0.0002693877322599,0.597212780421482,False
k141_181376,DeepVirFinder_only,,,6.4432897488586605e-06,0.8009668403958002,False
k141_102926,DeepVirFinder_only,,,0.1880500018596649,0.1510499282423143,False
k141_4322,DeepVirFinder_only,,,0.125859647989273,0.1757685625802553,False
k141_134239,DeepVirFinder_only,,,7.030708275124198e-06,0.7969635168819397,False
k141_9324,DeepVirFinder_only,,,0.0604556314647197,0.2223544074325855,False
k141_120653,DeepVirFinder_only,,,0.0120767308399081,0.3293111262179923,False
k141_169645,DeepVirFinder_only,,,6.451872422985616e-07,0.8843757081350555,False
